"","LON","LAT","YEAR","MO","DY","HR","T2M","RH2M","PRECTOTCORR"
"77760",2,45,2010,11,14,23,5.87,96.06,51.87
"77761",2,45,2010,11,15,0,5.58,96,48.2
"77762",2,45,2010,11,15,1,5.35,95.84,42.21
"77763",2,45,2010,11,15,2,5.11,95.71,32.49
"77764",2,45,2010,11,15,3,4.96,95.52,24.84
"77765",2,45,2010,11,15,4,4.79,96,18.28
"77766",2,45,2010,11,15,5,4.64,96.33,13.35
"77767",2,45,2010,11,15,6,4.54,95.96,11.63
"77768",2,45,2010,11,15,7,4.63,96.16,10.97
"77769",2,45,2010,11,15,8,5.38,93.25,9.15
"77770",2,45,2010,11,15,9,6.31,91.18,6.59
"77771",2,45,2010,11,15,10,7.77,85.42,4.22
"77772",2,45,2010,11,15,11,8.65,80.72,1.54
"77773",2,45,2010,11,15,12,9.12,77.5,0.73
"77774",2,45,2010,11,15,13,9.29,76.06,0.29
"77775",2,45,2010,11,15,14,9.18,76.62,0.2
"77776",2,45,2010,11,15,15,8.55,84.25,0.12
"77777",2,45,2010,11,15,16,7.2,89.06,0.18
"77778",2,45,2010,11,15,17,6.77,88.49,0.18
"77779",2,45,2010,11,15,18,6.61,89.37,0.3
"77780",2,45,2010,11,15,19,6.49,89.35,0.22
"77781",2,45,2010,11,15,20,6.11,90.78,0.33
"77782",2,45,2010,11,15,21,4.91,95.86,0.13
"77783",2,45,2010,11,15,22,3.97,99.01,0.05
"77784",2,45,2010,11,15,23,3.27,100,0.05
"77785",2,45,2010,11,16,0,3.11,100,0.05
"77786",2,45,2010,11,16,1,3.31,100,0.06
"77787",2,45,2010,11,16,2,3.16,100,0.24
"77788",2,45,2010,11,16,3,3.41,100,0.66
"77789",2,45,2010,11,16,4,3.66,100,0.93
"77790",2,45,2010,11,16,5,3.69,99.17,1.05
"77791",2,45,2010,11,16,6,3.44,98.59,1.09
"77792",2,45,2010,11,16,7,3.22,98.35,0.99
"77793",2,45,2010,11,16,8,3.54,97.57,0.64
"77794",2,45,2010,11,16,9,4.51,95.02,0.44
"77795",2,45,2010,11,16,10,6.47,84.06,0.49
"77796",2,45,2010,11,16,11,7.92,73.91,0.43
"77797",2,45,2010,11,16,12,8.63,67.35,0.35
"77798",2,45,2010,11,16,13,8.8,64.48,0.28
"77799",2,45,2010,11,16,14,8.45,64.58,0.18
"77800",2,45,2010,11,16,15,7.33,70.12,0.06
"77801",2,45,2010,11,16,16,4.03,86.99,0.1
"77802",2,45,2010,11,16,17,2.33,93.83,0.05
"77803",2,45,2010,11,16,18,1.48,97.67,0.01
"77804",2,45,2010,11,16,19,0.77,100,0.04
"77805",2,45,2010,11,16,20,0.06,100,0.16
"77806",2,45,2010,11,16,21,-0.08,100,0.11
"77807",2,45,2010,11,16,22,-0.54,100,0.09
"77808",2,45,2010,11,16,23,-1.08,100,0.12
"77809",2,45,2010,11,17,0,-1.61,100,0.09
"77810",2,45,2010,11,17,1,-2.17,100,0.07
"77811",2,45,2010,11,17,2,-2.27,100,0.06
"77812",2,45,2010,11,17,3,-2.12,100,0.09
"77813",2,45,2010,11,17,4,-2.09,100,0.08
"77814",2,45,2010,11,17,5,-1.44,96.32,0.07
"77815",2,45,2010,11,17,6,-1.42,95.82,0.04
"77816",2,45,2010,11,17,7,-0.62,91.52,0.04
"77817",2,45,2010,11,17,8,0.96,85.56,0.01
"77818",2,45,2010,11,17,9,1.95,83.17,0.02
"77819",2,45,2010,11,17,10,2.9,80.16,0.03
"77820",2,45,2010,11,17,11,3.75,77.19,0.11
"77821",2,45,2010,11,17,12,4.88,71.09,0.46
"77822",2,45,2010,11,17,13,5.67,67.94,3.11
"77823",2,45,2010,11,17,14,5.01,74.63,10.83
"77824",2,45,2010,11,17,15,3.58,86.39,18.81
"77825",2,45,2010,11,17,16,2.4,94.8,17.9
"77826",2,45,2010,11,17,17,2.15,97.19,13.19
"77827",2,45,2010,11,17,18,2.58,97.82,6.04
"77828",2,45,2010,11,17,19,3.15,99.17,2.85
"77829",2,45,2010,11,17,20,3.62,100,2.22
"77830",2,45,2010,11,17,21,4.04,100,2.45
"77831",2,45,2010,11,17,22,4.37,100,2.41
"77832",2,45,2010,11,17,23,4.57,99.6,2.17
"77833",2,45,2010,11,18,0,4.53,99.33,1.47
"77834",2,45,2010,11,18,1,4.48,99.13,1.47
"77835",2,45,2010,11,18,2,4.47,99.03,1.52
"77836",2,45,2010,11,18,3,4.57,98.89,1.35
"77837",2,45,2010,11,18,4,4.49,99.11,1.69
"77838",2,45,2010,11,18,5,4.45,99.24,2
"77839",2,45,2010,11,18,6,4.5,99.12,1.96
"77840",2,45,2010,11,18,7,4.54,98.89,2
"77841",2,45,2010,11,18,8,5.01,98.39,2.09
"77842",2,45,2010,11,18,9,5.48,98.31,2.46
"77843",2,45,2010,11,18,10,5.85,98.16,3.4
"77844",2,45,2010,11,18,11,6.34,97.44,3.58
"77845",2,45,2010,11,18,12,6.94,95.18,3.27
"77846",2,45,2010,11,18,13,7.5,91.9,3.21
"77847",2,45,2010,11,18,14,7.74,89.56,3.61
"77848",2,45,2010,11,18,15,7.08,93.89,3.27
"77849",2,45,2010,11,18,16,5.82,97.97,3.25
"77850",2,45,2010,11,18,17,5.56,99.14,2.81
"77851",2,45,2010,11,18,18,5.62,99.31,5.05
"77852",2,45,2010,11,18,19,5.42,99.56,5.05
"77853",2,45,2010,11,18,20,5.14,99.81,4.73
"77854",2,45,2010,11,18,21,5.19,99.48,4.72
"77855",2,45,2010,11,18,22,5.3,99.08,3.75
"77856",2,45,2010,11,18,23,5.21,98.83,3.88
"77857",2,45,2010,11,19,0,5.05,98.52,3.81
"77858",2,45,2010,11,19,1,5.01,98.45,3.35
"77859",2,45,2010,11,19,2,5.03,98.51,3.15
"77860",2,45,2010,11,19,3,5.05,98.55,2.47
"77861",2,45,2010,11,19,4,5.09,98.63,1.8
"77862",2,45,2010,11,19,5,5.1,98.57,1.72
"77863",2,45,2010,11,19,6,5,98.77,1.35
"77864",2,45,2010,11,19,7,5.08,98.8,1.13
"77865",2,45,2010,11,19,8,5.68,98.03,0.97
"77866",2,45,2010,11,19,9,6.35,97.46,0.77
"77867",2,45,2010,11,19,10,7.36,94.96,0.46
"77868",2,45,2010,11,19,11,8.21,89.99,0.34
"77869",2,45,2010,11,19,12,8.66,86.13,0.33
"77870",2,45,2010,11,19,13,8.64,86.07,0.51
"77871",2,45,2010,11,19,14,8.37,88.48,0.8
"77872",2,45,2010,11,19,15,7.59,93.3,1.08
"77873",2,45,2010,11,19,16,6.46,96.67,1.04
"77874",2,45,2010,11,19,17,6.16,97.24,0.92
"77875",2,45,2010,11,19,18,6.12,96.87,0.64
"77876",2,45,2010,11,19,19,6.1,96.35,0.65
"77877",2,45,2010,11,19,20,6.06,95.93,0.66
"77878",2,45,2010,11,19,21,5.89,95.86,0.56
"77879",2,45,2010,11,19,22,5.87,95.45,0.55
"77880",2,45,2010,11,19,23,5.94,95.25,0.38
"77881",2,45,2010,11,20,0,5.83,95.55,0.15
"77882",2,45,2010,11,20,1,5.19,96.68,0.15
"77883",2,45,2010,11,20,2,5.07,96.36,0.23
"77884",2,45,2010,11,20,3,5.16,95.84,0.23
"77885",2,45,2010,11,20,4,4.83,96.44,0.14
"77886",2,45,2010,11,20,5,5.28,95.31,0.09
"77887",2,45,2010,11,20,6,5.84,94.61,0.1
"77888",2,45,2010,11,20,7,6.11,94.31,0.3
"77889",2,45,2010,11,20,8,6.65,93.83,3.05
"77890",2,45,2010,11,20,9,7.4,92.69,7.76
"77891",2,45,2010,11,20,10,7.84,92.66,11.45
"77892",2,45,2010,11,20,11,8.01,92.09,13.8
"77893",2,45,2010,11,20,12,7.88,91.82,14.99
"77894",2,45,2010,11,20,13,7.51,93.81,17.39
"77895",2,45,2010,11,20,14,7.21,94.96,17.92
"77896",2,45,2010,11,20,15,6.91,95.85,15.05
"77897",2,45,2010,11,20,16,5.22,99.48,10.92
"77898",2,45,2010,11,20,17,3.54,100,4.32
"77899",2,45,2010,11,20,18,2.71,100,0.37
"77900",2,45,2010,11,20,19,2.46,100,0.14
"77901",2,45,2010,11,20,20,2.38,99.37,0.09
"77902",2,45,2010,11,20,21,2.65,97.42,0.26
"77903",2,45,2010,11,20,22,3.08,95.86,3.68
"77904",2,45,2010,11,20,23,3.75,94.84,7.3
"77905",2,45,2010,11,21,0,3.95,94.8,6.92
"77906",2,45,2010,11,21,1,3.97,94.63,4.27
"77907",2,45,2010,11,21,2,4,94.01,3.08
"77908",2,45,2010,11,21,3,4.01,93.7,2.69
"77909",2,45,2010,11,21,4,4.09,93.52,2.82
"77910",2,45,2010,11,21,5,4.25,93.58,2.97
"77911",2,45,2010,11,21,6,4.37,94.26,2.76
"77912",2,45,2010,11,21,7,4.54,95.14,2.23
"77913",2,45,2010,11,21,8,5.11,94.73,1.5
"77914",2,45,2010,11,21,9,5.98,93.41,1.04
"77915",2,45,2010,11,21,10,7.16,89.87,0.93
"77916",2,45,2010,11,21,11,8.6,83.23,1.37
"77917",2,45,2010,11,21,12,9.55,77.01,1.9
"77918",2,45,2010,11,21,13,9.62,75.24,2.55
"77919",2,45,2010,11,21,14,9.02,80.47,3.23
"77920",2,45,2010,11,21,15,8.05,86.81,3.61
"77921",2,45,2010,11,21,16,6.89,92,4.07
"77922",2,45,2010,11,21,17,6.26,94.82,3.7
"77923",2,45,2010,11,21,18,5.8,95.59,10.17
"77924",2,45,2010,11,21,19,5.3,95.9,8.14
"77925",2,45,2010,11,21,20,4.72,95.94,7.28
"77926",2,45,2010,11,21,21,4.36,95.1,7.16
"77927",2,45,2010,11,21,22,4.39,93.26,7.62
"77928",2,45,2010,11,21,23,4.47,91.84,7.66
"77929",2,45,2010,11,22,0,3.84,94.68,6.86
"77930",2,45,2010,11,22,1,3.27,97.78,6.11
"77931",2,45,2010,11,22,2,3.03,99.08,5.71
"77932",2,45,2010,11,22,3,3.12,99.05,4.84
"77933",2,45,2010,11,22,4,3.29,99.06,3.9
"77934",2,45,2010,11,22,5,3.51,98.71,2.12
"77935",2,45,2010,11,22,6,3.46,98.31,1.92
"77936",2,45,2010,11,22,7,3.51,98.01,2.06
"77937",2,45,2010,11,22,8,3.65,97.47,1.82
"77938",2,45,2010,11,22,9,3.95,96.22,2.28
"77939",2,45,2010,11,22,10,4.44,94.63,3.13
"77940",2,45,2010,11,22,11,4.77,93.36,3.15
"77941",2,45,2010,11,22,12,5.08,91.52,3.75
"77942",2,45,2010,11,22,13,5.18,89.85,4.2
"77943",2,45,2010,11,22,14,5.04,89.69,2.97
"77944",2,45,2010,11,22,15,4.62,92.4,1.77
"77945",2,45,2010,11,22,16,4,95.63,1.47
"77946",2,45,2010,11,22,17,3.6,96.87,1.67
"77947",2,45,2010,11,22,18,3.29,97.49,0.66
"77948",2,45,2010,11,22,19,3.06,97.33,0.73
"77949",2,45,2010,11,22,20,2.76,97.6,0.55
"77950",2,45,2010,11,22,21,2.47,97.77,0.39
"77951",2,45,2010,11,22,22,2.2,97.97,0.32
"77952",2,45,2010,11,22,23,1.9,98.35,0.37
"77953",2,45,2010,11,23,0,1.69,98.5,0.48
"77954",2,45,2010,11,23,1,1.52,98.82,0.32
"77955",2,45,2010,11,23,2,1.38,98.91,0.3
"77956",2,45,2010,11,23,3,1.34,98.76,0.35
"77957",2,45,2010,11,23,4,1.3,98.83,0.32
"77958",2,45,2010,11,23,5,1.2,98.88,0.31
"77959",2,45,2010,11,23,6,1.06,99.23,0.28
"77960",2,45,2010,11,23,7,1.14,99.16,0.22
"77961",2,45,2010,11,23,8,1.94,96.74,0.2
"77962",2,45,2010,11,23,9,2.69,92.77,0.26
"77963",2,45,2010,11,23,10,4.14,83.37,0.15
"77964",2,45,2010,11,23,11,5.15,74.71,0.12
"77965",2,45,2010,11,23,12,5.83,68.39,0.17
"77966",2,45,2010,11,23,13,6.13,65.01,0.16
"77967",2,45,2010,11,23,14,5.85,65.12,0.17
"77968",2,45,2010,11,23,15,4.73,71.33,0.12
"77969",2,45,2010,11,23,16,1.69,88.06,0.02
"77970",2,45,2010,11,23,17,0.5,94.06,0.03
"77971",2,45,2010,11,23,18,-0.19,98.86,0.07
"77972",2,45,2010,11,23,19,-0.84,100,0.06
"77973",2,45,2010,11,23,20,-1.43,100,0.1
"77974",2,45,2010,11,23,21,-1.76,100,0.21
"77975",2,45,2010,11,23,22,-1.76,100,0.26
"77976",2,45,2010,11,23,23,-1.49,100,0.37
"77977",2,45,2010,11,24,0,-1.26,100,0.3
"77978",2,45,2010,11,24,1,-1.05,98.58,0.25
"77979",2,45,2010,11,24,2,-1.35,98.25,0.29
"77980",2,45,2010,11,24,3,-1.58,98.12,0.24
"77981",2,45,2010,11,24,4,-1.77,99.68,0.28
"77982",2,45,2010,11,24,5,-1.74,100,0.35
"77983",2,45,2010,11,24,6,-1.68,100,0.4
"77984",2,45,2010,11,24,7,-1.33,99.53,0.42
"77985",2,45,2010,11,24,8,-0.12,93.42,0.36
"77986",2,45,2010,11,24,9,0.95,90.15,0.51
"77987",2,45,2010,11,24,10,1.93,87.33,0.57
"77988",2,45,2010,11,24,11,3.61,80.8,0.84
"77989",2,45,2010,11,24,12,4.88,74.76,0.76
"77990",2,45,2010,11,24,13,5.38,71.82,0.34
"77991",2,45,2010,11,24,14,5.33,71.54,0.13
"77992",2,45,2010,11,24,15,4.16,81.01,0.07
"77993",2,45,2010,11,24,16,1.67,91.55,0.05
"77994",2,45,2010,11,24,17,1.14,93.26,0.08
"77995",2,45,2010,11,24,18,0.54,96.67,0.02
"77996",2,45,2010,11,24,19,-0.02,99.69,0.05
"77997",2,45,2010,11,24,20,-0.37,100,0.13
"77998",2,45,2010,11,24,21,-0.78,100,0.21
"77999",2,45,2010,11,24,22,-1.24,100,0.27
"78000",2,45,2010,11,24,23,-1.34,100,0.37
"78001",2,45,2010,11,25,0,-0.84,100,0.51
"78002",2,45,2010,11,25,1,-0.23,100,0.75
"78003",2,45,2010,11,25,2,0.13,98.81,1.17
"78004",2,45,2010,11,25,3,0.26,98.06,2
"78005",2,45,2010,11,25,4,0.4,97.73,4.1
"78006",2,45,2010,11,25,5,0.61,97.37,8.56
"78007",2,45,2010,11,25,6,0.93,97.17,13.83
"78008",2,45,2010,11,25,7,1.13,97.33,15.41
"78009",2,45,2010,11,25,8,1.51,97.39,13.44
"78010",2,45,2010,11,25,9,1.76,97.86,10.35
"78011",2,45,2010,11,25,10,1.91,97.44,8.84
"78012",2,45,2010,11,25,11,2.06,97.85,7.69
"78013",2,45,2010,11,25,12,2.23,97.81,11.18
"78014",2,45,2010,11,25,13,2.27,97.22,16.79
"78015",2,45,2010,11,25,14,2.2,97.27,15.45
"78016",2,45,2010,11,25,15,1.93,97.92,8.09
"78017",2,45,2010,11,25,16,1.72,97.04,1.9
"78018",2,45,2010,11,25,17,1.1,96.48,0.69
"78019",2,45,2010,11,25,18,0.01,97,0.11
"78020",2,45,2010,11,25,19,-0.77,97.65,0.09
"78021",2,45,2010,11,25,20,-1.24,98.52,0.08
"78022",2,45,2010,11,25,21,-1.65,99.68,0.11
"78023",2,45,2010,11,25,22,-1.91,100,0.17
"78024",2,45,2010,11,25,23,-1.8,100,0.21
"78025",2,45,2010,11,26,0,-1.76,99.56,0.22
"78026",2,45,2010,11,26,1,-1.97,99.28,0.22
"78027",2,45,2010,11,26,2,-2.23,99.05,0.2
"78028",2,45,2010,11,26,3,-2.52,99.01,0.17
"78029",2,45,2010,11,26,4,-2.9,99.33,0.14
"78030",2,45,2010,11,26,5,-3.2,99.58,0.15
"78031",2,45,2010,11,26,6,-3.42,99.44,0.15
"78032",2,45,2010,11,26,7,-3.54,99.12,0.15
"78033",2,45,2010,11,26,8,-3.17,97.1,0.13
"78034",2,45,2010,11,26,9,-2.35,93.1,0.09
"78035",2,45,2010,11,26,10,-1.31,86.77,0.07
"78036",2,45,2010,11,26,11,-0.39,79.84,0.07
"78037",2,45,2010,11,26,12,0.27,74.78,0.07
"78038",2,45,2010,11,26,13,0.49,73.06,0.07
"78039",2,45,2010,11,26,14,0.41,73.46,0.04
"78040",2,45,2010,11,26,15,-0.49,81.15,0.03
"78041",2,45,2010,11,26,16,-1.97,84.35,0.02
"78042",2,45,2010,11,26,17,-2.76,89.16,0.01
"78043",2,45,2010,11,26,18,-3.41,95.82,0.19
"78044",2,45,2010,11,26,19,-2.82,90.5,0.57
"78045",2,45,2010,11,26,20,-2.61,89.17,2.73
"78046",2,45,2010,11,26,21,-2.38,87.7,6.6
"78047",2,45,2010,11,26,22,-2.11,87.16,10.07
"78048",2,45,2010,11,26,23,-1.85,87.53,12.56
"78049",2,45,2010,11,27,0,-1.6,87.92,14.02
"78050",2,45,2010,11,27,1,-1.41,88.98,15.19
"78051",2,45,2010,11,27,2,-1.44,91.08,17.3
"78052",2,45,2010,11,27,3,-1.45,91.93,19.53
"78053",2,45,2010,11,27,4,-1.59,92.15,17.96
"78054",2,45,2010,11,27,5,-1.62,91.26,14.04
"78055",2,45,2010,11,27,6,-1.79,91.72,12.06
"78056",2,45,2010,11,27,7,-1.92,93.03,10.34
"78057",2,45,2010,11,27,8,-1.65,92.98,8.55
"78058",2,45,2010,11,27,9,-0.97,92.48,6.74
"78059",2,45,2010,11,27,10,-0.23,92.6,5.39
"78060",2,45,2010,11,27,11,0.28,93.17,4.08
"78061",2,45,2010,11,27,12,0.51,94.26,2.95
"78062",2,45,2010,11,27,13,0.65,95.22,1.98
"78063",2,45,2010,11,27,14,0.67,96.29,1.8
"78064",2,45,2010,11,27,15,0.57,97.49,1.61
"78065",2,45,2010,11,27,16,0.21,98.62,1.45
"78066",2,45,2010,11,27,17,-0.19,99.22,1.14
"78067",2,45,2010,11,27,18,-0.5,99.74,0.61
"78068",2,45,2010,11,27,19,-0.41,99.28,0.54
"78069",2,45,2010,11,27,20,-0.07,98.3,0.53
"78070",2,45,2010,11,27,21,-0.12,98.18,0.37
"78071",2,45,2010,11,27,22,-0.44,98.19,0.23
"78072",2,45,2010,11,27,23,-0.91,98.81,0.14
"78073",2,45,2010,11,28,0,-1.53,99.72,0.09
"78074",2,45,2010,11,28,1,-2.8,100,0.04
"78075",2,45,2010,11,28,2,-3.78,100,0.02
"78076",2,45,2010,11,28,3,-4.59,98.06,0.02
"78077",2,45,2010,11,28,4,-5.29,95.12,0.02
"78078",2,45,2010,11,28,5,-5.55,93.66,0.02
"78079",2,45,2010,11,28,6,-5.46,93.72,0.04
"78080",2,45,2010,11,28,7,-4.93,94.86,0.08
"78081",2,45,2010,11,28,8,-1.8,90.81,0.14
"78082",2,45,2010,11,28,9,0.49,89.69,1.21
"78083",2,45,2010,11,28,10,0.94,91.03,2.17
"78084",2,45,2010,11,28,11,0.92,92.33,2.34
"78085",2,45,2010,11,28,12,0.78,94.22,2.12
"78086",2,45,2010,11,28,13,0.71,95.67,1.54
"78087",2,45,2010,11,28,14,0.73,96.53,1.4
"78088",2,45,2010,11,28,15,0.59,97.8,1.59
"78089",2,45,2010,11,28,16,-0.18,99.36,2.19
"78090",2,45,2010,11,28,17,-0.28,99.19,2.7
"78091",2,45,2010,11,28,18,-0.18,98.65,1.11
"78092",2,45,2010,11,28,19,-0.14,98.62,0.97
"78093",2,45,2010,11,28,20,-0.42,98.65,1.07
"78094",2,45,2010,11,28,21,-0.99,99.41,0.84
"78095",2,45,2010,11,28,22,-1.28,99.66,0.89
"78096",2,45,2010,11,28,23,-1.54,99.07,1.14
"78097",2,45,2010,11,29,0,-1.85,99.08,1.05
"78098",2,45,2010,11,29,1,-2.19,99.27,0.87
"78099",2,45,2010,11,29,2,-2.23,99.34,0.68
"78100",2,45,2010,11,29,3,-2.29,98.94,0.53
"78101",2,45,2010,11,29,4,-2.42,99.41,0.43
"78102",2,45,2010,11,29,5,-2.82,99.65,0.37
"78103",2,45,2010,11,29,6,-2.97,99.67,0.33
"78104",2,45,2010,11,29,7,-3.15,99.27,0.35
"78105",2,45,2010,11,29,8,-1.89,94.93,0.23
"78106",2,45,2010,11,29,9,0.09,89.63,0.13
"78107",2,45,2010,11,29,10,1.24,86.85,0.05
"78108",2,45,2010,11,29,11,2.23,83.02,0.01
"78109",2,45,2010,11,29,12,3.1,78.8,0
"78110",2,45,2010,11,29,13,3.58,75.93,0
"78111",2,45,2010,11,29,14,3.47,77.48,0
"78112",2,45,2010,11,29,15,2.01,83.99,0
"78113",2,45,2010,11,29,16,-0.83,84.91,0
"78114",2,45,2010,11,29,17,-2.58,91.73,0
"78115",2,45,2010,11,29,18,-3.23,93.61,0
"78116",2,45,2010,11,29,19,-3.45,93.02,0
"78117",2,45,2010,11,29,20,-3.53,92.3,0
"78118",2,45,2010,11,29,21,-3.6,92.17,0
"78119",2,45,2010,11,29,22,-3.17,90.17,0
"78120",2,45,2010,11,29,23,-2.52,88.13,0
"78121",2,45,2010,11,30,0,-2.05,86.46,0
"78122",2,45,2010,11,30,1,-1.79,85.12,0
"78123",2,45,2010,11,30,2,-1.9,84.37,0
"78124",2,45,2010,11,30,3,-1.83,83.53,0.01
"78125",2,45,2010,11,30,4,-1.71,82.93,0.05
"78126",2,45,2010,11,30,5,-1.65,82.2,0.26
"78127",2,45,2010,11,30,6,-1.22,80.39,1.13
"78128",2,45,2010,11,30,7,-0.72,78.96,3.78
"78129",2,45,2010,11,30,8,-0.21,79.76,6.26
"78130",2,45,2010,11,30,9,0.29,81.85,8.2
"78131",2,45,2010,11,30,10,0.75,84.55,9.22
"78132",2,45,2010,11,30,11,0.98,86.8,9.25
"78133",2,45,2010,11,30,12,1.34,88.57,8.78
"78134",2,45,2010,11,30,13,2.08,88.65,7.88
"78135",2,45,2010,11,30,14,2.43,90.38,6.57
"78136",2,45,2010,11,30,15,1.88,93.74,5.34
"78137",2,45,2010,11,30,16,1.3,95.44,4.39
"78138",2,45,2010,11,30,17,1.23,95.46,2.99
"78139",2,45,2010,11,30,18,1.13,95.23,2.25
"78140",2,45,2010,11,30,19,1.3,94.51,1.2
"78141",2,45,2010,11,30,20,1.44,93.98,0.7
"78142",2,45,2010,11,30,21,1.38,94.35,0.76
"78143",2,45,2010,11,30,22,1.27,94.63,1.28
"78144",2,45,2010,11,30,23,1.25,94.53,1.82
"78145",2,45,2010,12,1,0,1.18,93.62,2.78
"78146",2,45,2010,12,1,1,1.37,91.43,4.15
"78147",2,45,2010,12,1,2,1.64,89.43,6.86
"78148",2,45,2010,12,1,3,1.44,91.8,6.8
"78149",2,45,2010,12,1,4,1.08,94.41,6.3
"78150",2,45,2010,12,1,5,0.83,95.9,4.82
"78151",2,45,2010,12,1,6,0.58,96.01,3.17
"78152",2,45,2010,12,1,7,0.39,96.44,1.76
"78153",2,45,2010,12,1,8,1.09,96.57,1.27
"78154",2,45,2010,12,1,9,1.28,96.67,1.59
"78155",2,45,2010,12,1,10,1.36,97.31,1.07
"78156",2,45,2010,12,1,11,1.42,97.39,1.51
"78157",2,45,2010,12,1,12,1.28,97.49,2.09
"78158",2,45,2010,12,1,13,0.96,97.5,2.52
"78159",2,45,2010,12,1,14,0.5,97.05,2.33
"78160",2,45,2010,12,1,15,-0.14,97.14,1.85
"78161",2,45,2010,12,1,16,-1.09,97.83,1.36
"78162",2,45,2010,12,1,17,-2.02,98.44,1.22
"78163",2,45,2010,12,1,18,-2.75,98.47,0.22
"78164",2,45,2010,12,1,19,-3.43,98.03,0.17
"78165",2,45,2010,12,1,20,-4.03,97.23,0.16
"78166",2,45,2010,12,1,21,-4.56,96.23,0.09
"78167",2,45,2010,12,1,22,-4.79,95.16,0.06
"78168",2,45,2010,12,1,23,-4.95,93.81,0.03
"78169",2,45,2010,12,2,0,-5.14,93.04,0.01
"78170",2,45,2010,12,2,1,-5.54,93.88,0.01
"78171",2,45,2010,12,2,2,-6.1,96.83,0
"78172",2,45,2010,12,2,3,-6.33,96.6,0
"78173",2,45,2010,12,2,4,-6.49,96.2,0
"78174",2,45,2010,12,2,5,-6.77,95.88,0
"78175",2,45,2010,12,2,6,-6.99,95.46,0
"78176",2,45,2010,12,2,7,-6.74,92.09,0
"78177",2,45,2010,12,2,8,-4.87,85.24,0
"78178",2,45,2010,12,2,9,-2.11,78.92,0
"78179",2,45,2010,12,2,10,-0.29,72.74,0
"78180",2,45,2010,12,2,11,0.72,70,0.01
"78181",2,45,2010,12,2,12,1,70.66,0.07
"78182",2,45,2010,12,2,13,0.9,73.5,0.06
"78183",2,45,2010,12,2,14,0.54,79.53,0.06
"78184",2,45,2010,12,2,15,-0.36,87.81,0.11
"78185",2,45,2010,12,2,16,-1.73,94.36,0.15
"78186",2,45,2010,12,2,17,-2.18,98.91,0.19
"78187",2,45,2010,12,2,18,-2.21,100,0.38
"78188",2,45,2010,12,2,19,-2.05,100,0.5
"78189",2,45,2010,12,2,20,-1.95,100,0.53
"78190",2,45,2010,12,2,21,-1.82,99.49,0.64
"78191",2,45,2010,12,2,22,-1.74,99.11,0.8
"78192",2,45,2010,12,2,23,-1.66,98.69,1.13
"78193",2,45,2010,12,3,0,-1.54,98.23,2.33
"78194",2,45,2010,12,3,1,-1.42,97.77,4.75
"78195",2,45,2010,12,3,2,-1.37,97.34,5.86
"78196",2,45,2010,12,3,3,-1.38,97.7,5.33
"78197",2,45,2010,12,3,4,-1.43,98.42,5.11
"78198",2,45,2010,12,3,5,-1.55,98.6,4.65
"78199",2,45,2010,12,3,6,-1.92,97.37,3.03
"78200",2,45,2010,12,3,7,-2.77,95.2,1.27
"78201",2,45,2010,12,3,8,-3.61,92.44,0.41
"78202",2,45,2010,12,3,9,-3.49,87.56,0.24
"78203",2,45,2010,12,3,10,-2.83,82.59,0.18
"78204",2,45,2010,12,3,11,-2.26,80.3,0.22
"78205",2,45,2010,12,3,12,-2.06,80.51,0.36
"78206",2,45,2010,12,3,13,-1.99,80.98,0.44
"78207",2,45,2010,12,3,14,-2.11,81.85,0.4
"78208",2,45,2010,12,3,15,-2.71,85.82,0.34
"78209",2,45,2010,12,3,16,-4.27,93.28,0.22
"78210",2,45,2010,12,3,17,-4.8,96.89,0.22
"78211",2,45,2010,12,3,18,-4.67,95.88,0.6
"78212",2,45,2010,12,3,19,-4.53,93.31,0.59
"78213",2,45,2010,12,3,20,-4.45,91.61,0.53
"78214",2,45,2010,12,3,21,-4.56,90.64,0.34
"78215",2,45,2010,12,3,22,-4.7,91.76,0.26
"78216",2,45,2010,12,3,23,-4.91,94.6,0.24
"78217",2,45,2010,12,4,0,-5.52,98.46,0.21
"78218",2,45,2010,12,4,1,-5.99,100,0.17
"78219",2,45,2010,12,4,2,-6.55,100,0.15
"78220",2,45,2010,12,4,3,-6.8,100,0.15
"78221",2,45,2010,12,4,4,-7.22,100,0.17
"78222",2,45,2010,12,4,5,-7.51,100,0.15
"78223",2,45,2010,12,4,6,-7.38,99.15,0.11
"78224",2,45,2010,12,4,7,-7.22,94.98,0.05
"78225",2,45,2010,12,4,8,-5.15,84.58,0.01
"78226",2,45,2010,12,4,9,-1.65,75.51,0
"78227",2,45,2010,12,4,10,0.42,72.76,0
"78228",2,45,2010,12,4,11,1.54,75.5,0
"78229",2,45,2010,12,4,12,2.04,76.31,0
"78230",2,45,2010,12,4,13,2.14,77.27,0
"78231",2,45,2010,12,4,14,1.91,79.9,0
"78232",2,45,2010,12,4,15,-0.18,88.41,0
"78233",2,45,2010,12,4,16,-2.76,91.95,0
"78234",2,45,2010,12,4,17,-2.37,88.01,0
"78235",2,45,2010,12,4,18,-2.01,85.68,0
"78236",2,45,2010,12,4,19,-1.68,84.21,0
"78237",2,45,2010,12,4,20,-1.32,82.28,0
"78238",2,45,2010,12,4,21,-1,79.52,0
"78239",2,45,2010,12,4,22,-1,78.67,0
"78240",2,45,2010,12,4,23,-1.04,79.97,0
