Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeR,HTtimeS,Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers
39.2489257812503_12.7061385542056,Generic,10/31/2017,2017,304,2017,123,23.37,10.22,88.21411,38.26467,0,0,28.914646,2287.881,2,73.18758,0.38795364,,26492.037,,4161.8916,,0,58.255356,0,0.67848116,0.3289301,0,1,0.3289301,,0.22114451,17806.508,2372.3955,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/1/2017,2017,305,2017,124,23.4,10.45,88.70241,39.001347,0,0,28.71155,2303.9617,2,73.70198,0.3031109,,26590.258,,4249.7505,,0,58.37258,0,0.67848116,0.3289301,0,1,0.3289301,,0.17278175,17862.496,2422.4775,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/2/2017,2017,306,2017,125,23.650002,11.070001,89.54254,40.415592,0,0,28.384808,2320.5962,2,74.23411,0.22756593,,26665.672,,4317.208,,0,58.788136,0,0.67848116,0.3289301,0,1,0.3289301,,0.12971899,17905.484,2460.9302,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/3/2017,2017,307,2017,126,24.06,12.550001,92.04428,44.692326,3,0.15,27.530956,2338.361,2,74.8024,0.16271573,,26721.525,,4367.1694,,0,59.244347,0,0.67848116,0.3289301,0,1,0.3289301,,0.09275255,17937.322,2489.4097,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/4/2017,2017,308,2017,127,23.65,13.72,96.21044,51.683895,5,0.19,26.232979,2356.5486,2,75.3842,0.11263453,,26759.242,,4400.907,,0,59.76443,0,0.67848116,0.3289301,0,1,0.3289301,,0.06420486,17958.822,2508.641,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/5/2017,2017,309,2017,128,22.04,12.98,98.851524,55.78678,7,2.87,25.457912,2373.3696,2,75.922295,0.078851424,,26782.941,,4422.106,,0,60.2434,0,0.67848116,0.3289301,0,1,0.3289301,,0.044947535,17972.332,2520.7249,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/6/2017,2017,310,2017,129,21.41,11.880001,97.62929,53.2687,5,0.83000004,25.805382,2389.0837,2,76.42497,0.05593107,,26798.86,,4436.3447,,0,60.71813,0,0.67848116,0.3289301,0,1,0.3289301,,0.031882286,17981.406,2528.8416,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/7/2017,2017,311,2017,130,21.28,10.710001,94.919464,48.309498,5,0.01,26.595013,2403.9204,2,76.89959,0.040173206,,26809.984,,4446.2964,,0,61.015,0,0.67848116,0.3289301,0,1,0.3289301,,0.02289986,17987.748,2534.5144,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/8/2017,2017,312,2017,131,22.810001,10.7300005,91.01984,42.25527,1,0,27.687477,2419.799,2,77.40754,0.0280469,,26818.639,,4454.0376,,0,61.128704,0,0.67848116,0.3289301,0,1,0.3289301,,0.015987523,17992.682,2538.927,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/9/2017,2017,313,2017,132,22.91,9.93,88.744064,38.819504,0,0,28.279911,2435.2134,2,77.90063,0.019715626,,26824.67,,4459.433,,0,61.24622,0,0.67848116,0.3289301,0,1,0.3289301,,0.011238462,17996.12,2542.0027,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/10/2017,2017,314,2017,133,23.03,10.550001,89.97019,40.723896,0,0,27.87151,2451.1182,2,78.40941,0.013668216,,26828.922,,4463.237,,0,61.661808,0,0.67848116,0.3289301,0,1,0.3289301,,0.007791268,17998.543,2544.171,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/11/2017,2017,315,2017,134,22.25,10.630001,92.25542,44.01668,3,0,27.194454,2466.5593,2,78.90336,0.0095601035,,26831.74,,4465.7573,,0,62.082253,0,0.67848116,0.3289301,0,1,0.3289301,,0.0054495283,18000.148,2545.6074,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/12/2017,2017,316,2017,135,22.41,11.28,93.487465,46.122242,3,0,26.779524,2482.536,2,79.41444,0.006595696,,26833.72,,4467.529,,0,62.497982,0,0.67848116,0.3289301,0,1,0.3289301,,0.0037597325,18001.277,2546.6172,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/13/2017,2017,317,2017,136,22.36,10.669999,92.06858,43.75092,3,0,27.14756,2498.0774,2,79.9116,0.004592623,,26835.08,,4468.745,,0,62.610115,0,0.67848116,0.3289301,0,1,0.3289301,,0.0026179247,18002.053,2547.3105,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/14/2017,2017,318,2017,137,22.91,9.77,88.34486,38.23258,0,0,28.128977,2513.384,2,80.401245,0.0032134831,,26836.05,,4469.614,,0,62.71501,0,0.67848116,0.3289301,0,1,0.3289301,,0.001831776,18002.605,2547.8057,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/15/2017,2017,319,2017,138,23.240002,9.520001,86.83557,36.223457,0,0,28.473606,2528.7446,2,80.892624,0.0022447256,,26836.74,,4470.23,,0,62.801075,0,0.67848116,0.3289301,0,1,0.3289301,,0.0012795569,18002.998,2548.157,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/16/2017,2017,320,2017,139,23.2,8.64,84.77577,33.406796,0,0,28.979033,2543.478,2,81.36394,0.0015907147,,26837.217,,4470.6562,,0,62.877285,0,0.67848116,0.3289301,0,1,0.3289301,,0.0009067522,18003.27,2548.4001,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/17/2017,2017,321,2017,140,23.18,8.26,83.898186,32.25911,0,0,29.160961,2557.9336,2,81.826355,0.0011343868,,26837.553,,4470.9565,,0,62.95003,0,0.67848116,0.3289301,0,1,0.3289301,,0.0006466324,18003.46,2548.5713,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/18/2017,2017,322,2017,141,22.69,7.7199993,83.8477,32.012516,0,0,29.142784,2571.662,2,82.26552,0.0008227391,,26837.783,,4471.163,,0,63.025555,0,0.67848116,0.3289301,0,1,0.3289301,,0.00046898448,18003.592,2548.689,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/19/2017,2017,323,2017,142,22.58,7.7299995,84.151924,32.365944,0,0,29.016983,2585.319,2,82.7024,0.000597658,,26837.95,,4471.312,,0,63.094532,0,0.67848116,0.3289301,0,1,0.3289301,,0.0003406819,18003.688,2548.7737,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/20/2017,2017,324,2017,143,23.79,8.55,82.962906,31.358078,0,0,29.21671,2600.3955,2,83.18468,0.0004199384,,26838.078,,4471.428,,0,63.200092,0,0.67848116,0.3289301,0,1,0.3289301,,0.00023937674,18003.762,2548.8398,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/21/2017,2017,325,2017,144,24.41,10.700001,86.4405,36.36891,0,0,28.181862,2617.272,2,83.72455,0.00028287346,,26838.172,,4471.5127,,0,63.31746,0,0.67848116,0.3289301,0,1,0.3289301,,0.00016124584,18003.816,2548.888,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/22/2017,2017,326,2017,145,24.07,11.69,89.87246,41.21075,0,0,27.236107,2634.5417,2,84.27699,0.00018879044,,26838.234,,4471.5684,,0,63.434586,0,0.67848116,0.3289301,0,1,0.3289301,,0.00010761587,18003.852,2548.9197,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/23/2017,2017,327,2017,146,23.41,10.8,89.546,40.276875,0,0.10000001,27.354921,2650.854,2,84.798805,0.00012885222,,26838.275,,4471.6045,,0,63.91275,0,0.67848116,0.3289301,0,1,0.3289301,,7.3449395E-05,18003.875,2548.9402,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/24/2017,2017,328,2017,147,21.5,12.19,98.207954,54.389507,5,2.78,24.87833,2666.8306,2,85.30989,8.863582E-05,,26838.3,,4471.6265,,0,64.39,0,0.67848116,0.3289301,0,1,0.3289301,,5.0524915E-05,18003.889,2548.953,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/25/2017,2017,329,2017,148,20.71,10.84,96.62923,51.375515,5,2.11,25.285555,2681.3628,2,85.774765,6.306829E-05,,26838.316,,4471.641,,0,64.49126,0,0.67848116,0.3289301,0,1,0.3289301,,3.5950703E-05,18003.898,2548.9612,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/26/2017,2017,330,2017,149,21.52,8.05,87.55816,36.71554,0,0,27.818848,2694.4873,2,86.1946,4.6379606E-05,,26838.328,,4471.652,,0,64.59269,0,0.67848116,0.3289301,0,1,0.3289301,,2.6437683E-05,18003.904,2548.9673,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/27/2017,2017,331,2017,150,21.22,7.8899994,87.86337,37.120716,0,0.17,27.689478,2707.2776,2,86.60375,3.4374832E-05,,26838.336,,4471.6597,,0,64.705025,0,0.67848116,0.3289301,0,1,0.3289301,,1.9594623E-05,18003.908,2548.9717,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/28/2017,2017,332,2017,151,22.740002,9.660001,88.522484,38.4215,0,0.02,27.487984,2722.3948,2,87.08734,2.4126044E-05,,26838.344,,4471.666,,0,64.81765,0,0.67848116,0.3289301,0,1,0.3289301,,1.3752525E-05,18003.912,2548.9753,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/29/2017,2017,333,2017,152,22.35,9.42,88.939575,38.89538,0,0,27.354166,2737.0796,2,87.5571,1.7105192E-05,,26838.348,,4471.6704,,0,64.919945,0,0.67848116,0.3289301,0,1,0.3289301,,9.750442E-06,18003.914,2548.9778,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,11/30/2017,2017,334,2017,153,21.81,8.29,87.46006,36.622208,0,0,27.71312,2750.5862,2,87.98917,1.2466729E-05,,26838.352,,4471.6733,,0,64.99072,0,0.67848116,0.3289301,0,1,0.3289301,,7.106387E-06,18003.916,2548.9795,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/1/2017,2017,335,2017,154,23.21,8.09,83.40381,31.643322,0,0,28.69903,2764.9438,2,88.448456,8.906772E-06,,26838.354,,4471.676,,0,65.08319,0,0.67848116,0.3289301,0,1,0.3289301,,5.077111E-06,18003.918,2548.9807,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/2/2017,2017,336,2017,155,22.54,8.34,85.75917,34.465103,0,0,28.090855,2779.006,2,88.89829,6.407552E-06,,26838.355,,4471.6772,,0,65.16313,0,0.67848116,0.3289301,0,1,0.3289301,,3.6524852E-06,18003.92,2548.9817,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/3/2017,2017,337,2017,156,22.38,7.7299995,84.655975,32.95793,0,0,28.345997,2792.5198,2,89.33059,4.6692094E-06,,26838.357,,4471.678,,0,65.23428,0,0.67848116,0.3289301,0,1,0.3289301,,2.661581E-06,18003.92,2548.9824,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/4/2017,2017,338,2017,157,21.75,6.9400005,84.240814,32.287487,0,0,28.41808,2805.003,2,89.72992,3.4855866E-06,,26838.357,,4471.679,,0,65.310234,0,0.67848116,0.3289301,0,1,0.3289301,,1.9868826E-06,18003.92,2548.983,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/5/2017,2017,339,2017,158,22.27,7.5,84.36248,32.549225,0,0,28.36702,2818.272,2,90.15438,2.5545544E-06,,26838.357,,4471.6797,,0,65.3836,0,0.67848116,0.3289301,0,1,0.3289301,,1.456168E-06,18003.92,2548.9832,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/6/2017,2017,340,2017,159,23.53,8.47,83.47544,31.876469,0,0,28.52169,2833.1155,2,90.62921,1.8044308E-06,,26838.357,,4471.68,,0,65.49569,0,0.67848116,0.3289301,0,1,0.3289301,,1.0285764E-06,18003.92,2548.9834,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/7/2017,2017,341,2017,160,23.62,10.38,87.91513,37.968052,0,0,27.344849,2849.293,2,91.14672,1.2353694E-06,,26838.357,,4471.6807,,0,65.77216,0,0.67848116,0.3289301,0,1,0.3289301,,7.041954E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/8/2017,2017,342,2017,161,21.04,8.83,90.668205,41.281803,1,0,26.637264,2862.634,2,91.57349,9.0386413E-07,,26838.357,,4471.6807,,0,65.87357,0,0.67848116,0.3289301,0,1,0.3289301,,5.1522807E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/9/2017,2017,343,2017,162,20.8,7.6800003,88.29578,37.734707,0,0,27.227745,2874.9631,2,91.96789,6.7717747E-07,,26838.357,,4471.6807,,0,65.95301,0,0.67848116,0.3289301,0,1,0.3289301,,3.8601024E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/10/2017,2017,344,2017,163,20.71,6.5599995,85.671906,34.096977,0,0,27.873821,2886.3987,2,92.3337,5.1807194E-07,,26838.357,,4471.6807,,0,66.00466,0,0.67848116,0.3289301,0,1,0.3289301,,2.953156E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/11/2017,2017,345,2017,164,21.87,6.3099995,82.40274,30.022522,0,0,28.726757,2898.507,2,92.72104,3.9015197E-07,,26838.357,,4471.6807,,0,66.04171,0,0.67848116,0.3289301,0,1,0.3289301,,2.2239762E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/12/2017,2017,346,2017,165,22.67,6.3099995,80.462006,27.922272,0,0,29.187092,2911.2024,2,93.12715,2.8980642E-07,,26838.357,,4471.6807,,0,66.0804,0,0.67848116,0.3289301,0,1,0.3289301,,1.6519783E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/13/2017,2017,347,2017,166,22.68,6.3899994,80.63077,28.118536,0,0,29.13284,2923.9634,2,93.53537,2.1493845E-07,,26838.357,,4471.6807,,0,66.13192,0,0.67848116,0.3289301,0,1,0.3289301,,1.2252097E-07,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/14/2017,2017,348,2017,167,24.69,8.76,80.949905,29.404766,0,0,28.909065,2939.783,2,94.04143,1.4839222E-07,,26838.357,,4471.6807,,0,66.20347,0,0.67848116,0.3289301,0,1,0.3289301,,8.458775E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/15/2017,2017,349,2017,168,24.2,9.040001,83.0104,31.643782,0,0,28.437302,2955.4639,2,94.543045,1.0278231E-07,,26838.357,,4471.6807,,0,66.30532,0,0.67848116,0.3289301,0,1,0.3289301,,5.8588814E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/16/2017,2017,350,2017,169,23.77,9.84,86.16434,35.568913,0,0,27.666538,2971.3882,2,95.05245,7.078644E-08,,26838.357,,4471.6807,,0,66.39353,0,0.67848116,0.3289301,0,1,0.3289301,,4.0350265E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/17/2017,2017,351,2017,170,22.58,8.2,85.31061,33.878113,0,0,27.944286,2985.3796,2,95.50003,5.100832E-08,,26838.357,,4471.6807,,0,66.48778,0,0.67848116,0.3289301,0,1,0.3289301,,2.9076181E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/18/2017,2017,352,2017,171,22.89,8.700001,85.74289,34.567696,0,0,27.821806,2999.9397,2,95.9658,3.6270077E-08,,26838.357,,4471.6807,,0,66.94984,0,0.67848116,0.3289301,0,1,0.3289301,,2.0674966E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/19/2017,2017,353,2017,172,20.15,9.620001,94.73072,48.05483,5,0,25.350819,3013.2087,2,96.39026,2.6582008E-08,,26838.357,,4471.6807,,0,67.05431,0,0.67848116,0.3289301,0,1,0.3289301,,1.5152494E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/20/2017,2017,354,2017,173,20.61,7.7999997,89.02603,38.810894,0,0,26.931362,3025.4866,2,96.78302,1.9939215E-08,,26838.357,,4471.6807,,0,67.09338,0,0.67848116,0.3289301,0,1,0.3289301,,1.1365914E-08,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/21/2017,2017,355,2017,174,20.13,4.7100005,82.27711,29.852802,0,0,28.578156,3035.1157,2,97.09105,1.5913614E-08,,26838.357,,4471.6807,,0,67.11677,0,0.67848116,0.3289301,0,1,0.3289301,,9.071208E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/22/2017,2017,356,2017,175,20.44,4.1399994,80.23637,27.442343,0,0,29.10471,3044.552,2,97.392914,1.2758249E-08,,26838.357,,4471.6807,,0,67.13246,0,0.67848116,0.3289301,0,1,0.3289301,,7.272561E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/23/2017,2017,357,2017,176,21.17,4.120001,78.644905,25.68022,0,0,29.545109,3054.5154,2,97.71163,1.0103026E-08,,26838.357,,4471.6807,,0,67.166,0,0.67848116,0.3289301,0,1,0.3289301,,5.7590097E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/24/2017,2017,358,2017,177,21.35,5.1900005,80.85549,28.140232,0,0,29.035702,3065.4087,2,98.0601,7.828067E-09,,26838.357,,4471.6807,,0,67.19137,0,0.67848116,0.3289301,0,1,0.3289301,,4.462219E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/25/2017,2017,359,2017,178,22.72,5.800001,79.10857,26.421524,0,0,29.487827,3077.7673,2,98.455444,5.8607483E-09,,26838.357,,4471.6807,,0,67.256226,0,0.67848116,0.3289301,0,1,0.3289301,,3.3407916E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/26/2017,2017,360,2017,179,22.03,6.92,83.52007,31.42563,0,0,28.426945,3090.4407,2,98.860855,4.355629E-09,,26838.357,,4471.6807,,0,67.32191,0,0.67848116,0.3289301,0,1,0.3289301,,2.4828315E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/27/2017,2017,361,2017,180,21.99,6.92,83.61669,31.538826,0,0,28.41526,3103.085,2,99.26533,3.2392435E-09,,26838.357,,4471.6807,,0,67.362465,0,0.67848116,0.3289301,0,1,0.3289301,,1.8464601E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/28/2017,2017,362,2017,181,23.15,6.8600006,80.57706,28.208727,0,0,29.161259,3116.5269,2,99.69533,2.3644182E-09,,26838.357,,4471.6807,,0,67.422745,0,0.67848116,0.3289301,0,1,0.3289301,,1.347785E-09,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,12/29/2017,2017,363,2017,182,23.59,8.040001,82.27038,30.402166,0,0,28.737549,3131.1147,2,100,1.6801545E-09,,26838.357,,4471.6807,,0,0,0,0.67848116,0.3289301,0,1,0.3289301,,9.577354E-10,18003.92,2548.9836,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,7/1/2018,2018,182,2018,1,26.15,16.35,94.823456,51.972206,5,1.5700002,28.878586,20.442577,1,0.6539425,0.0004438649,,0.18391007,,0,,0,0.09288814,1,0,0,0,0,0,,0.0004438649,0.18391007,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/2/2018,2018,183,2018,2,27.69,15.72,87.94671,42.29608,0,0.36,30.865374,41.15783,1,1.3166077,0.0005417046,,0.42700028,,0,,0,0.17108846,1,0,0,0,0,0,,0.0005417046,0.42700028,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/3/2018,2018,184,2018,3,28.220001,17.320002,89.84407,46.381905,0,1.1,29.912273,62.33493,1,1.9940472,0.00066403864,,0.72222483,,0,,0,0.2503771,1,0,0,0,0,0,,0.00066403864,0.72222483,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/4/2018,2018,185,2018,4,28.330002,17.180002,89.109436,45.306213,0,0.97,30.140907,83.50733,1,2.6713362,0.0008139396,,1.0867788,,0,,0,0.5823466,1,0,0,0,0,0,,0.0008139396,1.0867788,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/5/2018,2018,186,2018,5,27.19,16.4,91.33834,47.238735,3,1.49,29.814896,104.27137,1,3.335562,0.0009937382,,1.5185564,,0,,0,0.98892564,1,0,0,0,0,0,,0.0009937382,1.5185564,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/6/2018,2018,187,2018,6,24.630001,16.520002,100,60.83034,7,0.65,27.180504,124.23297,1,3.9741185,0.0012038873,,1.9769956,,0,,0,1.4461119,1,0,0,0,0,0,,0.0012038873,1.9769956,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/7/2018,2018,188,2018,7,23.85,15.33,99.719086,58.72989,7,0.9,27.611431,143.34259,1,4.5854206,0.0014465235,,2.5126808,,0,,0,1.8659284,1,0,0,0,0,0,,0.0014465235,2.5126808,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/8/2018,2018,189,2018,8,25.09,15.100001,95.23433,51.312195,5,1.16,29.072668,162.91014,1,5.211372,0.0017456382,,3.2096584,,0,,0,2.3154058,1,0,0,0,0,0,,0.0017456382,3.2096584,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/9/2018,2018,190,2018,9,23.7,15.59,100,60.940002,7,1.13,27.18689,182.0717,1,5.8243356,0.0020982777,,3.9768372,,0,,0,2.667835,1,0,0,0,0,0,,0.0020982777,3.9768372,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/10/2018,2018,191,2018,10,26.06,15.88,93.968735,50.248684,3,0.84000003,29.258514,202.32553,1,6.4722404,0.00254855,,5.036812,,0,,0,3.043551,1,0,0,0,0,0,,0.00254855,5.036812,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/11/2018,2018,192,2018,11,25.5,16.400002,97.14269,55.510414,5,1.56,28.211063,222.56528,1,7.119694,0.0030947293,,6.277008,,0,,0,3.4664142,1,0,0,0,0,0,,0.0030947293,6.277008,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/12/2018,2018,193,2018,12,24.09,16.23,100,62.28255,7,1.34,26.927574,242.1886,1,7.74743,0.0037353812,,7.662321,,0,,0,3.936535,1,0,0,0,0,0,,0.0037353812,7.662321,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/13/2018,2018,194,2018,13,23.739998,14.929999,99.02927,57.220013,7,1.72,27.924343,261.05106,1,8.350825,0.004475328,,9.316754,,0,,0.4941048,4.4306397,1,0,0,0,0,0,,0.004475328,9.316754,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/14/2018,2018,195,2018,14,22.93,15.419999,100,64.31452,9,3.6099997,26.551968,279.75323,1,8.949094,0.0053528463,,11.182345,,0,,0,4.5398817,1,0,0,0,0,0,,0.0053528463,11.182345,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/15/2018,2018,196,2018,15,26.009998,13.659999,88.703575,41.228214,0,2.22,31.22949,299.0904,1,9.567675,0.006440296,,13.911991,,0,,0,4.942114,1,0,0,0,0,0,,0.006440296,13.911991,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/16/2018,2018,197,2018,16,25.1,15.690001,96.68066,54.069283,5,1.13,28.534424,318.90912,1,10.20166,0.007782639,,17.000969,,0,,0,5.359053,1,0,0,0,0,0,,0.007782639,17.000969,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/17/2018,2018,198,2018,17,24.939999,15.229999,96.04277,52.65075,5,4.42,28.831001,338.46802,1,10.827335,0.00937886,,20.71288,,0,,0.5506687,5.909722,1,0,0,0,0,0,,0.00937886,20.71288,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/18/2018,2018,199,2018,18,22.23,15.950001,100,71.725494,11,5.48,25.14691,357.08344,1,11.422828,0.011197791,,24.391905,,0,,0,6.398949,1,0,0,0,0,0,,0.011197791,24.391905,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/19/2018,2018,200,2018,19,22.73,14.470001,100,60.106594,7,1.86,27.37461,375.17804,1,12.00166,0.01329881,,29.015213,,0,,0,6.8561926,1,0,0,0,0,0,,0.01329881,29.015213,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/20/2018,2018,201,2018,20,23.97,15.300001,99.27347,57.935513,7,3.1400003,27.80391,394.3302,1,12.614324,0.015946629,,34.975067,,0,,0,7.2894945,1,0,0,0,0,0,,0.015946629,34.975067,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/21/2018,2018,202,2018,21,24.239998,15.929999,100,59.812157,7,8.32,27.433588,413.8891,1,13.239998,0.019184915,,42.19994,,0,,0,7.6739182,1,0,0,0,0,0,,0.019184915,42.19994,0,,0,0,0,0
